display_ref,candidate_display_ref,hypothesis_id,candidate_id,group_id,parent_scope,path,timeframe,family,direction,state,report_status,requirement_id,parent_family_hypothesis_id,p004_status,p005_status,p005_reason,snapshot_content_sha256,unresolved_reasons
H0044,C0022,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:families:child:13:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:SINGLE_ZIGZAG,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,821d73c66b6e7eef4f69cb660dc05d23c2236ad1d3de81dae51ebf9c6e7531bc,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5,child,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:2,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0045,C0022,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:families:child:13:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:FLAT,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,821d73c66b6e7eef4f69cb660dc05d23c2236ad1d3de81dae51ebf9c6e7531bc,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5,child,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:2,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0046,C0023,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:families:child:13:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:2:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5:evaluate-as:TRIANGLE,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:2:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5,22a92b4511e4a27dbc8542b18007038e718e2c4d7fe3b8b8a204e25f5250094c,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5,child,1wk,TRIANGLE,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:2,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0047,C0024,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:families:child:14:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,2b25d8d745b2fa64283421e0d6bc927bb948f3713ccac7a77db1a2297ee6e458,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5,child,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:3,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0048,C0024,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:families:child:14:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,2b25d8d745b2fa64283421e0d6bc927bb948f3713ccac7a77db1a2297ee6e458,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5,child,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:3,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0049,C0025,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:families:child:14:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:SINGLE_ZIGZAG,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,b2fe70d847f95be68ceb6e7fbb526d48e4b9faa31247897c14209c1ab61199b8,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5,child,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:3,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0050,C0025,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:families:child:14:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,b2fe70d847f95be68ceb6e7fbb526d48e4b9faa31247897c14209c1ab61199b8,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5,child,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:3,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0051,C0026,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:families:child:15:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,7b329eadb4801d88334b3da67abb7c48e3858c39699190efba57daf45f14c676,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5,child,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:5,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0052,C0026,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:families:child:15:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,7b329eadb4801d88334b3da67abb7c48e3858c39699190efba57daf45f14c676,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5,child,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:5,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0053,C0027,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:families:child:15:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:SINGLE_ZIGZAG,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,562770d157b0aebacf5b173a5d313fadae58fcd701fd0120ed5ac7bb7c1701f9,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5,child,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:5,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0054,C0027,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:families:child:15:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:children:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,562770d157b0aebacf5b173a5d313fadae58fcd701fd0120ed5ac7bb7c1701f9,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5,child,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:child:internals:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE:child:5,NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:family:NVDA-GEOMETRIC-SWING-CANDIDATE-QUALITY-V1:scale-2:swing:5:FIVE_SEGMENT_HYPOTHESIS:5-6-7-8-9-10:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
