display_ref,candidate_display_ref,hypothesis_id,candidate_id,group_id,parent_scope,path,timeframe,family,direction,state,report_status,requirement_id,parent_family_hypothesis_id,p004_status,p005_status,p005_reason,snapshot_content_sha256,unresolved_reasons
H0107,C0057,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:families:child:7:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:THREE_SEGMENT_HYPOTHESIS:20-21-22-23:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:THREE_SEGMENT_HYPOTHESIS:20-21-22-23:evaluate-as:FLAT:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,c61c8550ad69630d07fb7716710ed17b8f9efaa1804292fb9a3aaa3a06237f4b,region-1-2,level-1,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:THREE_SEGMENT_HYPOTHESIS:20-21-22-23:evaluate-as:FLAT:child:2,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:THREE_SEGMENT_HYPOTHESIS:20-21-22-23:evaluate-as:FLAT,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0108,C0058,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:families:child:9:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,531df9253b5fb2fa361f19afdffcfefe5f17278f87c595242dc30c2fdabf28d0,region-1-2,level-1,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0109,C0058,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:families:child:9:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,531df9253b5fb2fa361f19afdffcfefe5f17278f87c595242dc30c2fdabf28d0,region-1-2,level-1,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0110,C0059,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:families:child:9:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:SINGLE_ZIGZAG,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,583922e10c1b3793356871eacc49235ef30cb35e50fb2f66e7fb8ab9b72c1717,region-1-2,level-1,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0111,C0059,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:families:child:9:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,583922e10c1b3793356871eacc49235ef30cb35e50fb2f66e7fb8ab9b72c1717,region-1-2,level-1,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0112,C0060,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:families:child:9:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:SINGLE_ZIGZAG,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,2b13b885ed4cd1429953b594563041b5891969bbfbeffb306cca2f3ffae3426f,region-1-2,level-1,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0113,C0060,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:families:child:9:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:FLAT,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,2b13b885ed4cd1429953b594563041b5891969bbfbeffb306cca2f3ffae3426f,region-1-2,level-1,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0114,C0061,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:families:child:9:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5:evaluate-as:TRIANGLE,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5,011701c6719460947b033ec73b4cda55a82a108e85b06a4255376c975d5bfadc,region-1-2,level-1,1wk,TRIANGLE,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:1,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0115,C0062,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:families:child:10:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,c61c8550ad69630d07fb7716710ed17b8f9efaa1804292fb9a3aaa3a06237f4b,region-1-2,level-1,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:4,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0116,C0062,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:families:child:10:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,c61c8550ad69630d07fb7716710ed17b8f9efaa1804292fb9a3aaa3a06237f4b,region-1-2,level-1,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:4,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0117,C0063,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:families:child:11:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,29f442a7d7c6080afa6a6a241a6bf13389dc67647f128fe5e5fb15874945a899,region-1-2,level-1,1wk,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:5,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
H0118,C0063,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:families:child:11:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:children:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:5:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,29f442a7d7c6080afa6a6a241a6bf13389dc67647f128fe5e5fb15874945a899,region-1-2,level-1,1wk,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:level-1:internals:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE:child:5,NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:families:NVDA-FULL-HISTORY-HIERARCHICAL-HYPOTHESES-V1:region-1-2:FIVE_SEGMENT_HYPOTHESIS:18-19-20-21-22-23:evaluate-as:TRIANGLE,,,,b6695aa0b692a8bb16c8c76e31e16abbe78598c3fcfc9d3e34d31be7ca71dc4e,[]
